ccode1,ccode2,year,ISO3let1,ISO3let2,ISOShNm1,ISOShNm2,majpow1,majpow2,rlregion,region1,region2,pol_rel,tau_regi,tau_glob,s_un_reg,s_un_glo,s_wt_reg,s_wt_glo,contig,colcont,colony1,colony2,numstate,numGPs,wrTu1v1,wrTu1v2,wrTu1vsq,wrTp1win,wrTstk1,wrTu1sq,wrTu1ac1,wrTu1ac2,wrTu1neg,wrTu1cp1,wrTu1cp2,wrTu1wr1,wrTu1wr2,wrTu2v2,wrTu2v1,wrTu2vsq,wrTp2win,wrTstk2,wrTu2sq,wrTu2ac2,wrTu2ac1,wrTu2neg,wrTu2cp2,wrTu2cp1,wrTu2wr2,wrTu2wr1,wrSu1v1,wrSu1v2,wrSu1vsq,wrSp1win,wrSstk1,wrSu1sq,wrSu1ac1,wrSu1ac2,wrSu1neg,wrSu1cp1,wrSu1cp2,wrSu1wr1,wrSu1wr2,wrSu2v2,wrSu2v1,wrSu2vsq,wrSp2win,wrSstk2,wrSu2sq,wrSu2ac2,wrSu2ac1,wrSu2neg,wrSu2cp2,wrSu2cp1,wrSu2wr2,wrSu2wr1,wrWu1v1,wrWu1v2,wrWu1vsq,wrWp1win,wrWstk1,wrWu1sq,wrWu1ac1,wrWu1ac2,wrWu1neg,wrWu1cp1,wrWu1cp2,wrWu1wr1,wrWu1wr2,wrWu2v2,wrWu2v1,wrWu2vsq,wrWp2win,wrWstk2,wrWu2sq,wrWu2ac2,wrWu2ac1,wrWu2neg,wrWu2cp2,wrWu2cp1,wrWu2wr2,wrWu2wr1,eqTsq,eqTnego,eqTacqa,eqTacqb,eqTcapa,eqTcapb,eqTwara,eqTwarb,eqSsq,eqSnego,eqSacqa,eqSacqb,eqScapa,eqScapb,eqSwara,eqSwarb,eqWsq,eqWnego,eqWacqa,eqWacqb,eqWcapa,eqWcapb,eqWwara,eqWwarb,cwongo,cwongonm,cwinit,cwinitnm,cwdynm,cwhost1,cwhost2,cwhostd,cwkeynum,cworig1,cworig2,cwmidnme,cwsideA1,cwsideA2,cwhiact1,cwhiact2,cwhiactd,cwoutcm,cwsettle,cowrolea,cowroleb,groundtruth
510,553,1968,TZA,MWI,"TANZANIA, UNITED REPUBLIC OF",MALAWI,0,0,3,3,3,1,-0.023256,-0.007576,0.909091,0.969925,0.996332,0.997915,1,6,0,0,133,5,0.128236,-1.44007,-0.753644,0.941858,1.568306,-0.753644,-1.44007,0.128236,0.037052,-1.498211,0.838062,0.717808,0.688737,0.26764,-1.387602,-0.65083,0.650625,1.655243,-0.65083,-1.387602,0.26764,-0.31066,-1.736977,0.75798,0.004993,-0.169695,-0.6516,-0.789126,-0.721057,0.750234,0.137526,-0.721057,-0.789126,-0.6516,-0.685949,-1.038892,-0.110638,-0.269871,-0.394754,-0.145046,-0.315904,-0.230781,0.289565,0.170858,-0.230781,-0.315904,-0.145046,-0.26643,-1.026339,0.063747,-0.412854,-0.768072,-0.718282,-0.72383,-0.721057,0.011896,0.005548,-0.721057,-0.72383,-0.718282,-0.723764,-1.711934,-0.709705,-1.209239,-1.703291,-0.227334,-0.234228,-0.230781,0.988176,0.006894,-0.230781,-0.234228,-0.227334,-0.227415,-0.246052,0.485198,0.479204,0.473292,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
710,570,1966,CHN,LSO,CHINA,LESOTHO,1,0,3,4,3,1,-0.025,-0.017664,0.902439,0.922481,0.619674,0.762675,6,6,0,0,129,5,1.09692,-0.97947,0.073854,0.73158,2.07639,0.073854,-0.97947,1.09692,0.539576,-1.247889,1.04289,0.351336,0.217127,1.004532,-1.037464,-0.020508,0.258409,2.041996,-0.020508,-1.037464,1.004532,-0.509793,-1.779055,0.985447,-0.899673,-1.270469,-0.364458,-0.533554,-0.44961,0.046302,0.169096,-0.44961,-0.533554,-0.364458,-0.525725,-1.487252,-0.34364,-0.981755,-1.458604,1.01237,0.813124,0.91489,0.942171,0.199245,0.91489,0.813124,1.01237,1.000847,0.755295,1.435979,1.395542,1.366628,-0.110051,-0.770668,-0.44961,0.233561,0.660617,-0.44961,-0.770668,-0.110051,-0.616374,-1.537107,-0.00504,-0.894582,-1.277801,1.270436,0.494167,0.91489,0.717574,0.776269,0.91489,0.494167,1.270436,1.051197,0.211741,1.593064,1.232612,1.091399,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
2,940,1987,USA,SLB,UNITED STATES,SOLOMON ISLANDS,1,0,4,5,4,1,-0.096705,-0.052827,0.45614,0.374741,0.20491,0.185833,6,6,0,0,161,5,0.667805,-1.31074,-0.396803,0.777474,1.978545,-0.396803,-1.31074,0.667805,0.227527,-1.533266,0.976309,0.424768,0.313505,1.292351,-0.969371,0.214963,0.277752,2.261722,0.214963,-0.969371,1.292351,-0.341175,-1.69162,1.402563,-0.592086,-0.95321,-0.046302,-0.962639,-0.525743,0.311599,0.916337,-0.525743,-0.962639,-0.046302,-0.677109,-1.65104,0.117519,-0.857488,-1.201689,1.415527,0.309849,0.930708,0.56847,1.105678,0.930708,0.309849,1.415527,0.938394,-0.121681,1.714396,1.021498,0.805734,0.195259,-1.153619,-0.525743,0.48745,1.348878,-0.525743,-1.153619,0.195259,-0.496108,-1.666168,0.451532,-0.496109,-0.752384,1.592416,-0.021983,0.930708,0.370336,1.614399,0.930708,-0.021983,1.592416,0.575888,-0.651646,1.787118,0.455758,0.140926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
92,325,1927,SLV,ITA,EL SALVADOR,ITALY,0,1,5,5,1,1,-0.080484,-0.053763,0.654321,0.714286,0.203779,0.312568,6,6,0,0,64,7,1.271364,-0.955738,0.207788,0.006453,2.227102,0.207788,-0.955738,1.271364,-0.941367,-1.949285,1.270023,-1.439481,-1.936255,1.276,-0.952388,0.213173,0.991119,2.228388,0.213173,-0.952388,1.276,1.256209,-0.961269,1.070057,1.045826,1.041386,1.232518,0.525532,0.905624,0.735323,0.706985,0.905624,0.525532,1.232518,1.045395,0.260855,0.566592,0.24713,0.114792,-0.524167,-1.028267,-0.7867,0.269244,0.5041,-0.7867,-1.028267,-0.524167,-0.892541,-1.759023,-0.768001,-1.501753,-1.867131,1.576468,-0.047922,0.905624,0.180677,1.62439,0.905624,-0.047922,1.576468,0.245567,-0.867245,1.412842,-0.32772,-0.737381,-0.138558,-1.318805,-0.7867,0.824761,1.180248,-0.7867,-1.318805,-0.138558,-0.345383,-1.494044,-0.885481,-1.179926,-1.267546,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
640,325,1870,TUR,ITA,TURKEY,ITALY,0,1,1,2,1,1,-0.08444,-0.039559,0.703704,0.855856,0.622712,0.739354,4,6,0,0,37,6,0.83476,-1.218382,-0.240068,0.124321,2.053143,-0.240068,-1.218382,0.83476,-0.963134,-2.094062,0.864606,-1.371129,-1.808968,1.329312,-0.919776,0.272212,0.872803,2.249088,0.272212,-0.919776,1.329312,1.043234,-1.046973,1.538844,1.189168,1.12557,0.371619,-0.229759,0.072115,0.217568,0.601378,0.072115,-0.229759,0.371619,-0.098918,-1.012191,0.35593,-0.505824,-0.897041,1.14657,0.535125,0.859208,0.678908,0.611445,0.859208,0.535125,1.14657,0.95024,0.214033,1.097611,0.740735,0.580189,0.453027,-0.312646,0.072115,0.301463,0.765674,0.072115,-0.312646,0.453027,-0.081824,-1.011184,0.431287,-0.452833,-0.802102,1.218584,0.440277,0.859208,0.571781,0.778306,0.859208,0.440277,1.218584,0.885298,0.012058,1.17735,0.629955,0.415846,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
640,255,1890,TUR,DEU,TURKEY,GERMANY,0,1,1,2,1,1,-0.15625,-0.06323,0.333333,0.701754,0.114749,0.43513,6,6,0,0,38,6,0.595199,-1.410961,-0.509832,0.151689,2.00616,-0.509832,-1.410961,0.595199,-1.10665,-2.259273,0.672534,-1.45347,-1.877625,1.606683,-0.81002,0.576397,0.847645,2.416703,0.576397,-0.81002,1.606683,1.238487,-0.962374,2.03884,1.594466,1.518289,0.31621,-0.906522,-0.317257,0.486803,1.222733,-0.317257,-0.906522,0.31621,-0.311292,-1.419719,0.470652,-0.413449,-0.670047,1.197152,-0.211366,0.547779,0.462918,1.408518,0.547779,-0.211366,1.197152,0.440663,-0.748448,1.344016,0.318986,0.050445,0.537674,-1.092578,-0.317257,0.666899,1.630252,-0.317257,-1.092578,0.537674,-0.005364,-1.425678,0.749252,0.039664,-0.126886,1.382031,-0.481268,0.547779,0.272717,1.8633,0.547779,-0.481268,1.382031,0.026886,-1.208551,1.468553,-0.250234,-0.613876,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
310,740,1935,HUN,JPN,HUNGARY,JAPAN,0,1,1,1,4,1,-0.071146,-0.031686,0.777778,0.897436,0.763518,0.817172,6,6,0,0,66,7,1.403883,-0.834271,0.379721,0.437606,2.238154,0.379721,-0.834271,1.403883,0.145159,-1.396665,1.237715,-0.302206,-0.583403,0.735597,-1.247432,-0.315335,0.548377,1.983029,-0.315335,-1.247432,0.735597,-0.159984,-1.699055,0.527367,-0.594026,-0.819837,1.044431,0.583025,0.823547,0.578881,0.461406,0.823547,0.583025,1.044431,0.850124,0.161906,0.567695,0.162829,-0.04773,-0.619579,-0.943171,-0.785682,0.429693,0.323592,-0.785682,-0.943171,-0.619579,-0.804126,-1.513479,-0.973451,-1.443151,-1.728305,1.057922,0.566932,0.823547,0.537074,0.490989,0.823547,0.566932,1.057922,0.83063,0.104006,0.615616,0.156862,-0.074602,-0.60859,-0.953014,-0.785682,0.47199,0.344424,-0.785682,-0.953014,-0.60859,-0.790449,-1.481024,-0.997296,-1.44316,-1.707165,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
140,365,1847,BRA,RUS,BRAZIL,RUSSIAN FEDERATION,0,1,5,5,1,1,-0.071429,-0.048131,0.733333,0.789474,0.609563,0.481362,6,6,0,0,38,5,0.959516,-1.135302,-0.11099,0.010932,2.094817,-0.11099,-1.135302,0.959516,-1.112402,-2.12437,0.960729,-1.605723,-2.100257,0.987391,-1.119939,-0.083956,0.991924,2.10733,-0.083956,-1.119939,0.987391,0.970372,-1.128015,1.097485,1.076428,1.072389,0.323196,-0.216192,0.054217,0.004413,0.539387,0.054217,-0.216192,0.323196,-0.213812,-1.211779,0.322956,-0.711845,-1.209638,-0.491584,-0.900186,-0.701815,0.996497,0.408603,-0.701815,-0.900186,-0.491584,-0.493015,-0.90369,-0.545611,-0.548794,-0.550546,0.447497,-0.342138,0.054217,0.673584,0.789635,0.054217,-0.342138,0.447497,0.189747,-0.668555,0.410977,-0.009981,-0.173189,-0.389255,-0.988796,-0.701815,0.456212,0.599541,-0.701815,-0.988796,-0.389255,-0.715279,-1.532585,-0.41399,-1.011907,-1.283801,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
273,365,1846,xxx,RUS,None,RUSSIAN FEDERATION,0,1,1,1,1,1,0.125902,0.188562,0.308642,0.495495,0.436288,0.503749,6,6,0,0,37,5,1.446456,-0.388359,0.643456,0.124429,1.834815,0.643456,-0.388359,1.446456,-0.160055,-1.26393,1.366391,-0.677905,-1.115691,1.168326,-0.655831,0.305258,0.649181,1.824157,0.305258,-0.655831,1.168326,0.528376,-1.006651,0.750607,-0.064752,-0.240162,1.202275,-0.258052,0.528807,0.11925,1.460327,0.528807,-0.258052,1.202275,-0.083908,-1.138802,1.139215,-0.587343,-1.027718,1.1414,-0.317717,0.460135,0.693787,1.459117,0.460135,-0.317717,1.1414,0.6946,-0.62393,0.774521,0.174614,0.021507,1.08761,-0.10515,0.528807,0.429598,1.19276,0.528807,-0.10515,1.08761,0.407257,-0.675553,0.860435,-0.105119,-0.39032,1.023982,-0.167697,0.460135,0.349568,1.191679,0.460135,-0.167697,1.023982,0.248875,-0.818129,0.839128,-0.261195,-0.586411,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
40,255,1928,CUB,DEU,CUBA,GERMANY,0,1,5,5,1,1,-0.069338,-0.037289,0.703704,0.809524,0.171022,0.389332,6,6,0,0,64,7,0.973243,-1.124608,-0.095638,0.004614,2.09785,-0.095638,-1.124608,0.973243,-1.114929,-2.119994,0.973684,-1.612181,-2.109874,1.078299,-1.063949,0.009177,0.995793,2.142247,0.009177,-1.063949,1.078299,1.069287,-1.068155,1.173534,1.162419,1.160316,-0.541763,-0.978558,-0.767774,0.606862,0.436795,-0.767774,-0.978558,-0.541763,-0.713483,-1.371695,-0.075829,-0.444119,-0.640687,-0.564454,-0.995822,-0.787825,0.590421,0.431368,-0.787825,-0.995822,-0.564454,-0.741134,-1.405402,-0.111145,-0.492614,-0.697403,-0.082707,-1.32767,-0.767774,0.533836,1.244963,-0.767774,-1.32767,-0.082707,-0.663064,-1.793834,0.327159,-0.48628,-0.719362,-0.109521,-1.339695,-0.787825,0.889825,1.230174,-0.787825,-1.339695,-0.109521,-0.245056,-1.44987,0.573664,0.383041,0.327953,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
411,200,1971,GNQ,GBR,EQUATORIAL GUINEA,UNITED KINGDOM,0,1,3,3,1,1,-0.060597,-0.0372,0.681818,0.71223,0.14429,0.328506,6,6,0,0,140,5,0.9102,-1.145736,-0.147267,0.344402,2.055936,-0.147267,-1.145736,0.9102,-0.437668,-1.801334,0.960919,-0.714748,-1.042547,1.588953,-0.627143,0.65323,0.475042,2.216096,0.65323,-0.627143,1.588953,0.425595,-1.152101,1.658911,0.233074,-0.029405,1.202954,0.551343,0.899503,0.555275,0.651612,0.899503,0.551343,1.202954,0.913167,0.106618,0.703483,0.191332,-0.03103,0.064737,-0.532383,-0.237688,0.24096,0.597121,-0.237688,-0.532383,0.064737,-0.388501,-1.291423,-0.152007,-0.984765,-1.364285,1.610863,-0.135927,0.899503,0.213495,1.74679,0.899503,-0.135927,1.610863,0.237003,-0.922433,1.418823,-0.348289,-0.741542,0.598504,-1.015945,-0.237688,0.544877,1.614449,-0.237688,-1.015945,0.598504,-0.136269,-1.471068,0.108385,-0.853949,-1.08151,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,SQ
645,640,1985,IRQ,TUR,IRAQ,TURKEY,0,0,2,2,2,1,-0.690777,-0.127191,-0.679012,0.573499,-0.392698,0.248631,1,6,0,0,161,5,1.30207,-1.786423,-0.493189,0.773776,3.088492,-0.493189,-1.786423,1.30207,0.603378,-2.012647,1.683687,0.871883,0.758771,1.966886,-1.440517,0.907752,0.094588,3.407403,0.907752,-1.440517,1.966886,-1.118218,-2.345929,2.013535,-1.524274,-1.976981,1.334085,-1.769125,-0.444065,0.512887,3.10321,-0.444065,-1.769125,1.334085,-0.177528,-2.256238,1.561841,-0.193328,-0.436885,1.96952,-1.40272,0.952669,0.217139,3.372241,0.952669,-1.40272,1.96952,-0.670476,-2.185582,2.065944,-0.965483,-1.356913,0.952323,-1.558224,-0.444065,0.828023,2.510547,-0.444065,-1.558224,0.952323,0.520566,-1.730201,1.320019,0.802274,0.716286,1.89544,-0.909389,0.952669,0.064246,2.804829,0.952669,-0.909389,1.89544,-0.729191,-1.845143,1.923969,-1.168539,-1.636416,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2545,254501,4,1,4,2545,1,1,,1,0,16,0,16,5,3,1,3,Cap2
325,350,1897,ITA,GRC,ITALY,GREECE,1,0,1,1,1,1,-0.145989,-0.06149,0.407407,0.726496,0.213497,0.468084,4,6,0,0,39,7,1.579671,-0.817548,0.545125,0.797749,2.397219,0.545125,-0.817548,1.579671,1.094831,-1.019799,1.144798,0.558832,0.457707,1.247106,-1.084926,0.109999,0.100283,2.332032,0.109999,-1.084926,1.247106,-0.851062,-1.984643,1.192439,-1.355587,-1.805445,1.226586,-0.022059,0.655712,0.327387,1.248645,0.655712,-0.022059,1.226586,0.386731,-0.694672,1.011914,-0.164247,-0.500554,1.373857,0.147709,0.831536,0.349411,1.226148,0.831536,0.147709,1.373857,0.576139,-0.50288,1.144744,0.021731,-0.303564,1.387466,-0.265027,0.655712,0.161091,1.652493,0.655712,-0.265027,1.387466,0.001175,-1.103936,1.281836,-0.523909,-0.943363,1.518749,-0.105346,0.831536,0.408574,1.624095,0.831536,-0.105346,1.518749,0.558217,-0.696772,1.250841,-0.005403,-0.301116,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,56,5601,4,1,4,56,1,1,Major power intervention in Crete (1897),1,0,16,0,16,4,2,1,3,Cap2
90,255,1918,GTM,DEU,GUATEMALA,GERMANY,0,1,5,5,1,1,-0.095948,-0.090144,0.652174,0.708333,0.532561,0.564058,6,6,0,0,50,7,1.141744,-1.068346,0.047876,0.031742,2.210089,0.047876,-1.068346,1.141744,-0.998192,-2.036603,1.140224,-1.483841,-1.96797,0.99062,-1.155287,-0.105414,0.97062,2.145907,-0.105414,-1.155287,0.99062,0.927574,-1.184667,0.94415,0.866414,0.851724,1.153212,0.430549,0.815672,0.255143,0.722663,0.815672,0.430549,1.153212,0.614931,-0.314308,0.945099,0.03439,-0.338039,-0.541495,-1.043469,-0.803173,0.75788,0.501975,-0.803173,-1.043469,-0.541495,-0.663033,-1.285589,-1.159676,-1.402274,-1.523335,1.257896,0.287456,0.815672,0.426709,0.97044,0.815672,0.287456,1.257896,0.701552,-0.285835,0.909841,0.066851,-0.219794,-0.445389,-1.122039,-0.803173,0.599481,0.676651,-0.803173,-1.122039,-0.445389,-0.7164,-1.522559,-0.934368,-1.40564,-1.605899,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2647,264701,4,1,4,2647,1,1,,1,0,18,0,18,8,3,1,3,Cap2
365,315,1968,RUS,xxx,RUSSIAN FEDERATION,None,1,0,1,1,1,1,0.922958,0.806915,0.9375,0.944862,0.996106,0.984387,1,6,0,0,133,5,-0.377111,-0.510929,-0.444393,0.442832,0.133818,-0.444393,-0.510929,-0.377111,-0.45167,-1.068098,-0.180319,-0.533463,-0.812047,0.209643,0.051589,0.130765,0.569552,0.158054,0.130765,0.051589,0.209643,0.141609,-0.378858,0.462749,0.179491,-0.035733,-0.327042,-0.438341,-0.382911,0.270844,0.111299,-0.382911,-0.438341,-0.327042,-0.408196,-1.167497,-0.223333,-0.669065,-1.033643,0.428,0.296135,0.362365,0.730532,0.131865,0.362365,0.296135,0.428,0.392467,0.026667,0.707729,0.537461,0.402727,-0.379443,-0.386378,-0.382911,0.265472,0.006935,-0.382911,-0.386378,-0.379443,-0.384537,-1.120906,-0.277791,-0.650149,-1.017413,0.366472,0.358255,0.362365,0.734612,0.008217,0.362365,0.358255,0.366472,0.364291,0.092867,0.647763,0.512889,0.380195,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,346,34601,4,1,4,346,1,1,Warsaw Pact nations vs. Czechoslovakia,1,0,14,0,14,1,2,1,3,Cap2
775,800,1988,MMR,THA,MYANMAR,THAILAND,0,0,4,4,4,1,-0.027027,-0.00625,0.894737,0.975155,0.975349,0.982537,1,6,0,0,161,5,1.218377,-0.899122,0.203613,0.302647,2.117498,0.203613,-0.899122,1.218377,-0.258268,-1.596475,1.156754,-0.668567,-1.017243,0.968307,-1.062202,-0.058298,0.627659,2.030509,-0.058298,-1.062202,0.968307,0.212266,-1.434542,0.840507,-0.101704,-0.287874,0.995264,0.779169,0.889631,0.358973,0.216096,0.889631,0.779169,0.995264,0.856741,0.138142,0.67591,0.216874,-0.103639,0.559864,0.336736,0.449378,0.572892,0.223127,0.449378,0.336736,0.559864,0.464564,-0.090372,0.050202,-0.258652,-0.472206,0.914803,0.864194,0.889631,0.926419,0.050609,0.889631,0.864194,0.914803,0.911079,0.790613,0.090632,0.050118,0.013327,0.475448,0.42319,0.449378,0.070746,0.052258,0.449378,0.42319,0.475448,0.426887,-0.506064,0.41251,-0.100678,-0.565305,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2747,274701,4,1,4,2747,1,1,,1,0,15,0,15,5,3,1,3,Cap2
700,770,1956,AFG,PAK,AFGHANISTAN,PAKISTAN,0,0,4,4,4,1,-0.170068,-0.057841,0.642857,0.862069,0.396709,0.506911,1,6,0,0,87,5,1.376889,-1.038529,0.237339,0.396281,2.415418,0.237339,-1.038529,1.376889,-0.081345,-1.642248,1.282836,-0.477257,-0.779117,1.100024,-1.208276,-0.072712,0.530585,2.3083,-0.072712,-1.208276,1.100024,0.016474,-1.677691,0.974095,-0.344162,-0.57887,1.200144,0.463211,0.858326,0.487015,0.736933,0.858326,0.463211,1.200144,0.822109,-0.049774,0.782126,0.147598,-0.108894,0.060295,-0.601695,-0.276248,0.441437,0.66199,-0.276248,-0.601695,0.060295,-0.309468,-1.160258,-0.318602,-0.967646,-1.246928,1.403653,0.160744,0.858326,0.24785,1.242909,0.858326,0.160744,1.403653,0.468798,-0.591406,1.190917,-0.120012,-0.496088,0.300191,-0.820599,-0.276248,0.619992,1.12079,-0.276248,-0.820599,0.300191,-0.125718,-1.200607,-0.231964,-0.847877,-1.037881,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2181,218101,4,1,4,2181,1,1,Pakistan-Afghanistan of 1956,1,0,16,0,16,5,3,1,3,Cap2
255,366,1939,DEU,EST,GERMANY,ESTONIA,1,0,1,1,1,1,0.392989,0.440761,0.655172,0.84375,0.595904,0.675049,5,6,0,0,65,7,0.785198,-0.466149,0.172026,0.914655,1.251347,0.172026,-0.466149,0.785198,0.678402,-0.551494,0.627854,0.478385,0.435712,0.906526,-0.363055,0.294146,0.061849,1.269582,0.294146,-0.363055,0.906526,-0.284533,-1.301206,0.895887,-0.764248,-1.233323,-0.042136,-0.662788,-0.358866,0.59092,0.620651,-0.358866,-0.662788,-0.042136,-0.296032,-1.071868,0.169925,-0.288511,-0.493051,1.117291,0.397282,0.77944,0.363948,0.720009,0.77944,0.397282,1.117291,0.659327,-0.23877,1.247899,0.47191,0.153884,0.013819,-0.713915,-0.358866,0.439448,0.727734,-0.358866,-0.713915,0.013819,-0.394114,-1.274467,0.171522,-0.516687,-0.796964,1.170725,0.327286,0.77944,0.492776,0.843439,0.77944,0.327286,1.170725,0.742912,-0.179938,1.347566,0.666141,0.412529,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3809,380901,4,1,4,3809,1,1,,1,0,15,0,15,7,3,1,3,Cap2
101,200,1859,VEN,GBR,VENEZUELA,UNITED KINGDOM,0,1,5,5,1,1,-0.108465,-0.054052,0.555556,0.757576,-0.244373,-0.033744,6,1,0,110,44,5,1.01023,-1.16353,-0.098901,0.011861,2.173759,-0.098901,-1.16353,1.01023,-1.137748,-2.151669,1.011403,-1.630644,-2.124714,1.099357,-1.113778,-0.009409,0.989491,2.213134,-0.009409,-1.113778,1.099357,1.076098,-1.124287,1.197219,1.168705,1.163451,1.041848,0.101357,0.598547,0.094341,0.940491,0.598547,0.101357,1.041848,0.190084,-0.804302,0.98538,-0.319213,-0.772043,-0.394765,-1.061156,-0.745033,0.918599,0.666392,-0.745033,-1.061156,-0.394765,-0.44901,-1.142557,-0.944589,-1.039535,-1.080236,1.678659,-0.913917,0.598547,0.076971,2.592576,0.598547,-0.913917,1.678659,-0.714365,-1.836946,1.632588,-1.22195,-1.683465,0.382164,-1.57001,-0.745033,0.956715,1.952174,-0.745033,-1.57001,0.382164,0.297664,-1.613295,-0.190475,-0.296617,-0.31826,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1630,163001,4,1,4,1630,1,1,Patos Island,1,0,15,0,15,5,3,1,3,Cap2
365,200,1904,RUS,GBR,RUSSIAN FEDERATION,UNITED KINGDOM,1,1,1,1,1,1,-0.213809,-0.086159,0.368421,0.72093,0.05023,0.203315,6,6,0,0,44,8,1.421333,-1.084012,0.244824,0.412911,2.505345,0.244824,-1.084012,1.421333,-0.049527,-1.671101,1.320243,-0.444163,-0.737707,1.154308,-1.245504,-0.063145,0.497458,2.399811,-0.063145,-1.245504,1.154308,-0.051699,-1.748046,1.032518,-0.424759,-0.67603,1.021504,-0.308643,0.389715,0.497272,1.330148,0.389715,-0.308643,1.021504,0.352802,-0.811371,0.82771,-0.092356,-0.34372,-0.151719,-1.140126,-0.679493,0.597921,0.988407,-0.679493,-1.140126,-0.151719,-0.549137,-1.542205,-0.384738,-0.983196,-1.184235,1.30867,-0.681815,0.389715,0.37473,1.990485,0.389715,-0.681815,1.30867,0.06408,-1.307085,1.162632,-0.394593,-0.707228,0.153503,-1.354297,-0.679493,0.751023,1.507801,-0.679493,-1.354297,0.153503,-0.221904,-1.603274,-0.139182,-0.639078,-0.763566,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,242,24201,4,3,4,242,1,1,Dogger Bank Incident,1,0,16,8,16,3,1,1,3,Cap2
710,200,1954,CHN,GBR,CHINA,UNITED KINGDOM,1,1,1,4,1,1,-0.19245,-0.067182,-0.071429,0.495935,-0.795376,-0.441045,6,1,0,720,82,5,1.535457,-0.953106,0.426021,0.094642,2.488563,0.426021,-0.953106,1.535457,-0.717584,-1.858464,1.495137,-1.210582,-1.663262,1.426471,-1.042138,0.275553,0.712527,2.468609,0.275553,-1.042138,1.426471,0.716813,-1.329611,1.122919,0.269525,0.125789,0.459414,-1.365966,-0.543236,0.729943,1.82538,-0.543236,-1.365966,0.459414,-0.033542,-1.636023,0.855945,0.227961,0.092933,1.395059,-0.84236,0.368073,0.35884,2.237418,0.368073,-0.84236,1.395059,-0.039484,-1.48352,1.589994,-0.16513,-0.48571,1.426495,-1.865098,-0.543236,0.682678,3.291593,-0.543236,-1.865098,1.426495,0.381999,-2.182421,1.79735,0.594193,0.435532,1.91447,-1.737345,0.368073,0.472722,3.651816,0.368073,-1.737345,1.91447,-0.011052,-2.264623,2.17127,-0.017891,-0.28153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2985,298501,4,3,4,2985,1,1,,1,0,15,12,15,7,3,1,3,Cap2
